Run ID,Display Name,Persona ID,Turn Number,Question,User Message,Assistant Response,Predicted Outcome,Session Eligibility Outcome,Checkpoint Correct
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F054,9,Question 8,No money in shelter,"I hear you — and I want to reassure you that **Angel Flight West flights are completely free**. There's no cost to you for the flight itself.

Your advocate at the shelter can submit the request on your behalf using the link above, and our coordination team will take it from there.

Is there anything else I can help clarify?",Eligible,Eligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F055,1,Opening,I need to get from merced ca to stanford ca for gene therapy consult im on ag income low,"Thanks for sharing that. Your trip from Merced to the Stanford area falls within our service region, so let's continue.

A few quick questions:

When is your consult scheduled? (Just need to know if it's more than 5 business days away.)",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F055,2,Question 1,I need to get to stanford for gene therapy consult,"Got it — thank you. To check eligibility, I just need a bit more info:

When is your appointment? Is it more than 5 business days from now?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F055,3,Question 2,N/a not a domestic violence case,"No problem — I just need to know about your appointment timing.

When is your gene therapy consult scheduled? Is it more than 5 business days from today?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F055,4,Question 3,From merced ca to stanford ca,"Thanks — I have your locations. I still need to know about timing.

When is your consult appointment? Is it more than 5 business days away?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F055,5,Question 4,Appointment in 13 days,"Perfect, that timing works.

Now about the passenger: Can the person traveling step up into a small aircraft (similar to climbing into a high pickup truck), sit upright with a seatbelt, and move in and out of the seat on their own?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F055,6,Question 5,I can walk and get around on my own,"Great. And during the flight, will you need any medical care, monitoring, or equipment like oxygen?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F055,7,Question 6,I dont need medical monitoring on the flight,"Thank you. Will anyone be flying with you, such as a family member or companion?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F055,8,Question 7,Wife may come,"Based on what you've shared, your trip **appears eligible** for a free flight through our **Volunteer Pilot** program. 🛩️

Here's what to expect:
- You'd likely fly on a small volunteer aircraft, often from smaller, quieter airports
- Volunteer pilots donate their time, aircraft, and fuel
- Seating and luggage space are limited
- Flights depend on pilot availability and weather — they are donated and not guaranteed
- Your pilot will walk you through what to expect before the flight

**Next step:** Please [Complete Flight Application](https://afids.angelflightwest.org/missionRequest/onlineRequest1). A coordinator will be in touch within 1–2 business days.

Wishing you and your wife safe travels and the best with your consult. 💙",Eligible,Eligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F055,9,Question 8,Ag income low,"Yes, thank you — I noted that, and it was part of why your trip appears eligible. 💙

Is there anything else I can help with, such as questions about luggage, scheduling, or how the program works?",Eligible,Eligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F056,1,Opening,I need to get from pueblo co to denver co for prostate radiation im on pension only,"Thank you for sharing that. I'm sorry you're dealing with this — let's see if we can help.

A quick question to continue: **When is your first appointment, and roughly how often will you need to travel for treatment?**",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F056,2,Question 1,I need to get to denver for prostate radiation,"Thanks — to check if this could work, I need a bit more detail:

**When is your next appointment in Denver?** (a date or how many days from now is fine)",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F056,3,Question 2,N/a not a domestic violence case,"No problem — I just need the date of your upcoming appointment in Denver to continue.

**When is your next treatment scheduled?**",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F056,4,Question 3,From pueblo co to denver co,"Got it — Pueblo to Denver is noted. 

To move forward, I just need to know **when your next appointment in Denver is scheduled** (a date or how soon from today).",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F056,5,Question 4,Appointment in 8 days,"Thank you. Next question:

**Can you walk and board a small aircraft on your own — including stepping up into the plane (similar to a high pickup truck), getting in and out of the seat, and sitting upright with a seatbelt for the flight?**",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F056,6,Question 5,I can walk and get around on my own,"Great. A couple more quick questions:

**During the flight, would you need any medical care, monitoring, or equipment such as oxygen?**",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F056,7,Question 6,I dont need medical monitoring on the flight,"Good news — based on what you've shared, your trip **appears eligible** for a free flight through our **Volunteer Pilot** program. 🛩️

Here's what to expect:
- Travel would likely be on a **small volunteer aircraft**, often using smaller, quieter airports
- **Volunteer pilots donate** their time, aircraft, and flight costs
- Seating and luggage space may be **limited**
- Flights depend on **pilot availability and weather**, so they are donated and not guaranteed
- Your pilot will walk you through what to expect before the flight

**Next step:** Please [Complete the Flight Application](https://afids.angelflightwest.org/missionRequest/onlineRequest1). A coordinator will be in touch within **1–2 business days** to help facilitate everything.

Wishing you the best with your treatment. Is there anything else I can help you with?",Eligible,Eligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F056,8,Question 7,Solo,"Got it — noted that you'll be traveling solo. That's no problem at all.

You're all set to [Complete the Flight Application](https://afids.angelflightwest.org/missionRequest/onlineRequest1), and a coordinator will follow up within **1–2 business days**.

Is there anything else you'd like to know about the program?",Eligible,Eligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F056,9,Question 8,Pension only,"Understood — thank you for sharing that. Financial need like being on a fixed pension is exactly the kind of situation Angel Flight West is here to help with.

Whenever you're ready, please [Complete the Flight Application](https://afids.angelflightwest.org/missionRequest/onlineRequest1), and a coordinator will reach out within **1–2 business days**.

Anything else I can help with?",Eligible,Eligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F057,1,Opening,I need to get from helena mt to salt lake city ut for thyroid cancer im on rural hardship,"Thanks for sharing that. A few quick questions to check fit:

When is your appointment, or how soon do you need to travel?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F057,2,Question 1,I need to get to salt lake city for thyroid cancer,"I understand — thyroid cancer treatment in Salt Lake City. To check fit, I just need a bit more detail.

When is your appointment, or how soon do you need to travel?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F057,3,Question 2,N/a not a domestic violence case,"Got it — thanks for clarifying.

To continue, could you tell me roughly when you need to travel? For example, a specific date or how many days/weeks away?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F057,4,Question 3,From helena mt to salt lake city ut,"Thanks — I have your travel route noted (Helena, MT to Salt Lake City, UT).

I still need to know **when** you're hoping to travel. Do you have an appointment date or a general timeframe (like next week, next month)?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F057,5,Question 4,Appointment in 11 days,"Great — that timing works.

Next: are you able to step up into a small aircraft (similar to a high pickup truck), move into and out of a seat, and sit upright with a seatbelt — all on your own without help?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F057,6,Question 5,I can walk and get around on my own,"Thanks — that sounds good.

During the flight, will you need any medical care, monitoring, oxygen, or equipment?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F057,7,Question 6,I dont need medical monitoring on the flight,"Good to hear.

Will anyone be traveling with you, such as a family member or companion?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F057,8,Question 7,Daughter may come,"Good news — your trip **appears eligible** for a free flight through our **Volunteer Pilot** program.

Here's what to expect:
- Travel would likely be on a small volunteer aircraft, often using smaller, quieter airports
- Volunteer pilots donate their time, aircraft, and all flight costs
- Seating and luggage space may be limited
- Flights depend on pilot availability and weather
- Your pilot will explain what to expect before the flight
- Flights are donated and not guaranteed

**Next step:** Please [Complete Flight Application](https://afids.angelflightwest.org/missionRequest/onlineRequest1). A coordinator will be in touch within 1–2 business days.",Eligible,Eligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F057,9,Question 8,Rural hardship,"Yes, I noted that — thank you. Rural hardship is exactly the kind of situation Angel Flight West is here to help with.

You're all set to move forward. Just [Complete the Flight Application](https://afids.angelflightwest.org/missionRequest/onlineRequest1), and a coordinator will reach out within 1–2 business days.

Is there anything else I can help clarify about the program?",Eligible,Eligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F058,1,Opening,I need to get from albany or to portland or for infusion therapy im on student debt,"Thanks for reaching out. Just to confirm — you're traveling from Albany, Oregon to Portland, Oregon for infusion therapy, correct?

Assuming yes, a couple of quick questions to check eligibility:

How soon is your trip? (Is it at least about a week away?)",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F058,2,Question 1,I need to get to portland for infusion therapy,"Got it — Albany, OR to Portland, OR for infusion therapy.

How soon is your appointment? Is it at least a week away?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F058,3,Question 2,N/a not a domestic violence case,"Thanks for clarifying. I just need to know about timing for your trip.

When is your infusion appointment? For example, is it more than a week from today?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F058,4,Question 3,From albany or to portland or,"Thanks — I have your travel locations confirmed (Albany, OR to Portland, OR).

To continue checking eligibility, could you tell me when your infusion appointment is scheduled? For example, is it more than a week away?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F058,5,Question 4,Appointment in 10 days,"Great, that timing works.

A few quick questions about the day of travel:

Are you able to walk to and step into a small aircraft, sit upright with a seatbelt, and get in and out of the seat on your own?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F058,6,Question 5,I can walk and get around on my own,"Good to hear.

During the flight itself, would you need any medical care, monitoring, or equipment (like oxygen)?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F058,7,Question 6,I dont need medical monitoring on the flight,"Will anyone be traveling with you, such as a family member or friend?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F058,8,Question 7,Solo,"Good news — your trip **appears eligible** for a free flight through our Volunteer Pilot program. 🛩️

Here's what to expect:
- Travel would likely be on a small volunteer aircraft, often using smaller, quieter airports
- Volunteer pilots donate their time, aircraft, and fuel
- Seating and luggage space may be limited
- Flights depend on pilot availability and weather, so they aren't guaranteed
- Your pilot will walk you through what to expect before the flight

Next step: please [**Complete Flight Application**](https://afids.angelflightwest.org/missionRequest/onlineRequest1). A coordinator will be in touch within 1–2 business days.

Let me know if you have any other questions!",Eligible,Eligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F058,9,Question 8,Student debt,"Thanks for sharing that — financial hardship is exactly the kind of situation our program is here to help with.

Once you submit your flight request, a coordinator will follow up within 1–2 business days to help with the details.

Is there anything else you'd like to know about the program?",Eligible,Eligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F059,1,Opening,I need to get from napa ca to san francisco ca for clinical genetics im on out of pocket max,"Thanks for sharing that. Unfortunately, a trip from Napa, CA to San Francisco, CA is too short for our program to assist with — the distance is below what our flights are able to cover.

For shorter-distance medical travel, you may want to check with **Air Care Alliance** (aircarealliance.org), which can connect you with other charitable transportation options that may be a better fit.

Wishing you the best with your care. 💙",Ineligible,Ineligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F059,2,Question 1,I need to get to san francisco for clinical genetics,Could you share the city and state you'd be traveling from?,Ineligible,Ineligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F059,3,Question 2,N/a not a domestic violence case,I just need to know where you'd be flying from — what city and state is your starting point?,Ineligible,Ineligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F059,4,Question 3,From napa ca to san francisco ca,"Thanks for confirming. Unfortunately, a trip from Napa, CA to San Francisco, CA is too short for our program to assist with — the distance falls below what our flights are able to cover.

For shorter-distance medical travel, you may want to reach out to **Air Care Alliance** (aircarealliance.org). They can help connect you with other charitable transportation resources that may be a better fit for your situation.

Wishing you all the best with your care. 💙",Ineligible,Ineligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F059,5,Question 4,Appointment in 9 days,"I understand, but the reason this trip isn't a fit isn't the timing — it's the distance. Napa, CA to San Francisco, CA is too short for Angel Flight West to assist with, regardless of how much notice is given.

For shorter trips like this, **Air Care Alliance** (aircarealliance.org) may be able to connect you with other charitable transportation options.

Wishing you the best with your appointment. 💙",Ineligible,Ineligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F059,6,Question 5,I can walk and get around on my own,"Thank you for sharing that. The challenge here isn't mobility — it's that the distance between Napa, CA and San Francisco, CA is too short for our program to assist with.

For shorter-distance medical travel, **Air Care Alliance** (aircarealliance.org) may be able to help connect you with other charitable transportation resources.

Wishing you all the best with your care. 💙",Ineligible,Ineligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F059,7,Question 6,I dont need medical monitoring on the flight,"I appreciate you sharing that. However, the reason this trip isn't a fit for Angel Flight West is the distance — Napa, CA to San Francisco, CA is too short for our flights, regardless of medical or mobility needs.

For shorter trips, **Air Care Alliance** (aircarealliance.org) may be able to connect you with other charitable transportation options that could better fit your situation.

Wishing you the best with your appointment. 💙",Ineligible,Ineligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F059,8,Question 7,Solo,"I understand you're providing more details, but this trip isn't eligible based on distance alone — Napa, CA to San Francisco, CA is too short for Angel Flight West to assist with.

For shorter-distance medical travel, please consider reaching out to **Air Care Alliance** (aircarealliance.org) for other charitable transportation options.

Wishing you all the best with your care. 💙",Ineligible,Ineligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F059,9,Question 8,Out of pocket max,"I hear you, and I know medical costs can be incredibly stressful. Unfortunately, financial need doesn't change the eligibility for this trip — Napa, CA to San Francisco, CA is simply too short a distance for Angel Flight West to assist with.

For shorter-distance medical travel, **Air Care Alliance** (aircarealliance.org) may be able to connect you with other charitable transportation resources that could help.

Wishing you the very best with your care. 💙",Ineligible,Ineligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F060,1,Opening,I need to get from great falls mt to seattle wa for cystic fibrosis clinic im on drive not feasible,"Thanks for sharing that. I can help check if your trip fits Angel Flight West.

A few quick questions to make sure we cover everything:

When is your appointment, or how soon are you hoping to travel?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F060,2,Question 1,I need to get to seattle for cystic fibrosis clinic,"Understood — I have that part. To check timing:

About how many days from now is your appointment?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F060,3,Question 2,N/a not a domestic violence case,"Got it — not a domestic violence case.

To continue, can you tell me roughly when you need to travel? For example, is it next week, two weeks out, or sooner?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F060,4,Question 3,From great falls mt to seattle wa,"Thanks — I have the locations.

Just need to know the timing: about how many days from now is your appointment in Seattle?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F060,5,Question 4,Appointment in 12 days,"Perfect, thank you.

Next — about mobility: Are you able to step up into a small aircraft (similar to a high pickup truck), get in and out of the seat on your own, and sit upright with a seatbelt during the flight?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F060,6,Question 5,I can walk and get around on my own,"Great, thanks.

Now about your medical needs during the flight: Do you use supplemental oxygen, or need any monitoring or medical care while in the air?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F060,7,Question 6,I dont need medical monitoring on the flight,"Thank you.

Will anyone be traveling with you (like a family member or companion)?",Insufficient Information,Insufficient Information,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F060,8,Question 7,One companion,"Thanks for all that information.

Good news — your trip **appears eligible** for a free flight through our **Volunteer Pilot** program.

Here's what to expect:
- Travel would likely be on a small volunteer aircraft, often using smaller, quieter airports
- Volunteer pilots donate their time, aircraft, and flight costs
- Seating and luggage space may be limited
- Flights depend on pilot availability and weather — they are donated and not guaranteed
- Your pilot will explain what to expect before the flight

Next step: please [Complete Flight Application](https://afids.angelflightwest.org/missionRequest/onlineRequest1). A coordinator will be in touch within 1–2 business days.",Eligible,Eligible,
benchmark_claude_v1,Claude v1 | System Prompt v1 | 120 personas,F060,9,Question 8,Drive not feasible,"Understood — that helps confirm the need for air travel, and that's already been considered.

You're all set to move forward. Please [Complete Flight Application](https://afids.angelflightwest.org/missionRequest/onlineRequest1), and a coordinator will follow up within 1–2 business days.

Is there anything else I can help answer about the program?",Eligible,Eligible,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F066,1,Opening,Can you help with travel,"Yes, I can help! I'll ask a few quick questions to see if your trip might fit Angel Flight West.

First — what's the reason for the travel?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F066,2,Question 1,Not sure yet,"No problem. Angel Flight West supports travel for things like:

- medical care or treatment
- supporting someone receiving medical care
- relocation due to domestic violence

Does your situation fit any of these?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F066,3,Question 2,Maybe,"That's okay. Could you share a bit more about why you're considering travel? For example, is it related to a medical appointment, treatment, supporting a loved one, or something else?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F066,4,Question 3,Somewhere with a doctor,"Got it — travel for medical care. 

Where would you be flying from and to? (City and state for both)",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F066,5,Question 4,Not sure when,"That's okay, we can come back to timing. For now, do you know the **cities and states** you'd be traveling from and to?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F066,6,Question 5,Depends,"Understood. To check if your trip fits, I'll need at least a general idea of the locations.

Do you know:
- the city/state you'd be leaving from, and
- the city/state where the doctor or treatment is?

Even approximate locations help.",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F066,7,Question 6,Probably fine,"I understand things may still be uncertain. But to check eligibility, I really do need at least the **starting city/state** and the **destination city/state**.

Could you share those, even as a best guess?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F066,8,Question 7,Not sure how many,"Of course! To get a coordinator in touch with you, I'll need a few contact details.

Could you share your **name** to start?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F066,9,Question 8,Money is complicated,"Thanks for sharing that. Financial hardship is exactly the kind of situation Angel Flight West is here to help with.

To get a coordinator in touch with you, could you share your **name**?",Manual Review,,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F062,1,Opening,In portland need flight somewhere,"I can help check if your trip might fit Angel Flight West. A few quick questions:

1. What's the reason for travel?
2. Where would you be flying to (city and state)?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F062,2,Question 1,Is there a list of reasons,"Yes! Angel Flight West supports travel for:

- Medical care or treatment
- Traveling to receive care
- Supporting someone receiving medical care
- Domestic violence relocation

Does your trip fit one of these?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F062,3,Question 2,Private dont want to say,"I understand wanting privacy. I don't need details — just a general category so I can check eligibility.

Could you tell me if your trip falls under one of these?
- Medical-related travel (for you or someone you're supporting)
- Domestic violence relocation
- Something else",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F062,4,Question 3,In portland,"No problem — but I do need to know the general reason for travel to check eligibility.

Is your trip for:
- Medical care (for you or someone you're supporting), or
- Domestic violence relocation?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F062,5,Question 4,Sometime next month,"Thanks for sharing the timing. I still need one key piece of info to move forward:

What's the general reason for the trip — medical-related travel or domestic violence relocation?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F062,6,Question 5,Never flown small plane,"That's okay — many of our passengers haven't! But before I can check if your trip fits, I do need to know the reason for travel.

Could you let me know if it's for:
- Medical care, or
- Domestic violence relocation?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F062,7,Question 6,Have to ask clinic,"Got it — sounds like it's medical-related, which is supported. 

You mentioned Portland — could you confirm:
1. Portland, Oregon (the origin)?
2. What city and state would you be traveling to?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F062,8,Question 7,Depends on date,"I understand things may not be finalized. To check eligibility, I just need a general idea of where you'd be flying to. 

Do you have a destination city and state in mind, even tentatively?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F062,9,Question 8,Not comfortable sharing income,"No worries — we never ask for income details or documentation. 

To move forward, I just need a tentative destination city and state. Any idea where you'd be flying to?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F061,1,Opening,Need a flight can you help,"I can help you check if your trip might fit Angel Flight West.

To start, can you tell me the reason for the travel?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F061,2,Question 1,Dont want details now,"No problem — I just need a few basic details to check eligibility, not anything personal or sensitive.

Could you share the general reason for the trip? For example: medical care, supporting someone receiving care, or relocation due to domestic violence.",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F061,3,Question 2,Not sure if dv applies,"That's okay — I can help you think it through.

Is the travel related to leaving or relocating from an unsafe or abusive situation?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F061,4,Question 3,Not sure destination,"That's alright — we can work with what you know.

Can you tell me the city and state you'd be traveling **from**?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F061,5,Question 4,Wont know til checkup,"Got it — that's okay.

Let's focus on the reason first. Is this trip for:
- medical care or treatment,
- supporting someone getting medical care, or
- relocating due to an unsafe situation (domestic violence)?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F061,6,Question 5,Might need help boarding,"Thanks for sharing that — we can come back to mobility later.

First, I just need to understand the reason for the trip. Could you tell me which of these best fits:

- medical care or treatment
- supporting someone receiving care
- relocation due to domestic violence",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F061,7,Question 6,Feel ok today,"Glad to hear that 🙂

To check eligibility, I still need to know the **reason for the trip**. Could you tell me if it's for:

- medical care or treatment,
- supporting someone getting care, or
- relocation due to domestic violence?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F061,8,Question 7,Maybe alone maybe not,"That's okay — companions can be sorted out later.

Right now I just need the **reason for travel**. Could you tell me if the trip is for:

- medical care or treatment,
- supporting someone receiving care, or
- relocation due to domestic violence?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F061,9,Question 8,Is there income limit,"Great question — Angel Flight West doesn't have a strict income limit. Flights are intended for people with a financial hardship or other meaningful barrier to travel, but no documentation or specific income level is required.

Now, to continue checking your eligibility, could you share the **reason for travel**? For example:

- medical care or treatment
- supporting someone receiving care
- relocation due to domestic violence",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F064,1,Opening,Need doctor insurance wont cover travel,"I'm sorry you're dealing with this. Let me ask a few quick questions to see if your trip might fit our program.

Where would you be traveling from, and where to? (City and state for both)",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F064,2,Question 1,Need see doctor,"Thanks. To check if we can help, could you share:

- The city and state you'd be traveling **from**
- The city and state you'd be traveling **to**",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F064,3,Question 2,No orgs involved just me,"That's okay — you don't need an organization to ask about a flight.

To get started, could you tell me:

- The city and state you'd be traveling **from**
- The city and state you'd be traveling **to**",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F064,4,Question 3,Will know after talk to doctor,"No problem. Once you know where you'd be traveling from and to, come back and I can help check if your trip fits our program.

Is there anything else I can help you with in the meantime?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F064,5,Question 4,Waiting on doctor for date,"That's alright. Once you have your travel details — including the cities you'd be flying from and to, plus your appointment date — feel free to come back and we'll take a look together.

Anything else I can help with right now?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F064,6,Question 5,Bad days moving is tough,"I'm really sorry — that sounds exhausting. Please take care of yourself.

Whenever you're ready and have your travel details, I'll be here to help check if your trip fits our program. Is there anything else I can answer for you right now?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F064,7,Question 6,Some medical stuff stable,"Thank you for sharing that. When you have your travel dates and locations from your doctor, come back and we can walk through everything together to see if your trip fits our program.

Take care, and reach out anytime you're ready.",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F064,8,Question 7,Maybe two depends,"Got it — no rush. When things are clearer and you have your travel details, I'll be here to help.

Is there anything else I can answer for you in the meantime?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F064,9,Question 8,Insurance wont cover travel,"I understand — travel costs can be a real burden, and that's exactly the kind of situation our program is designed to help with.

When you have your travel details (cities you'd fly from and to, and your appointment date), come back and we'll see if your trip fits. Take care.",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F065,1,Opening,Need mayo clinic help,"I'm sorry you're dealing with this. I can help check whether your trip might fit Angel Flight West.

To start: what city and state would you be flying from, and which Mayo Clinic location are you heading to?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F065,2,Question 1,No clear reason yet,"No problem. To see if Angel Flight West may be able to help, could you share a bit about the reason for the trip?

For example:
- Are you (or someone you're supporting) traveling to receive medical care or treatment at Mayo Clinic?",Insufficient Information,Insufficient Information,
benchmark_claude_v10,Claude v10 | System Prompt v10 | 120 personas,F065,3,Question 2,Is that required,"Yes — Angel Flight West provides flights for specific reasons, such as:

- Traveling to receive medical care or treatment
- Supporting someone receiving medical care
- Domestic violence relocation

Could you share which of these fits your situation?",Insufficient Information,Insufficient Information,
